,pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
51,743,-8.073210000000001,-34.896384999999995,96.89,112.99,106.04,103.34,117.74,131.04,1,0,2,0,2.0,1
52,2605,-8.064523,-34.897053,129.82333333333298,100.29,119.42333333333299,106.023333333333,124.723333333333,104.023333333333,1,2,3,2,1.0,0
53,1356,-8.070341,-34.893436,102.49,123.623333333333,118.85666666666701,109.15666666666701,115.623333333333,100.556666666667,0,1,3,1,1.0,1
54,1033,-8.072116000000001,-34.897007,109.92333333333299,114.956666666667,123.023333333333,102.79,130.756666666667,131.356666666667,1,0,2,0,1.0,1
55,10,-8.077539999999999,-34.899231,120.19,81.89,117.823333333333,124.29,128.69,137.956666666667,2,0,1,0,3.0,2
56,864,-8.072692,-34.896423,102.323333333333,109.19,122.556666666667,99.79,122.99,119.323333333333,1,0,2,0,1.0,1
57,2832,-8.062542,-34.887569,135.39,140.09,142.123333333333,145.456666666667,143.556666666667,146.89,1,3,4,3,0.0,1
58,2494,-8.065516,-34.886932,125.42333333333299,134.023333333333,129.49,128.32333333333298,116.69,133.956666666667,1,2,4,2,0.0,1
59,1184,-8.071,-34.896893,99.5233333333333,118.823333333333,120.056666666667,109.756666666667,129.856666666667,122.19,0,1,2,1,1.0,1
60,711,-8.073402999999999,-34.896992,111.123333333333,102.85666666666701,96.3566666666667,105.123333333333,125.723333333333,135.856666666667,1,0,2,0,2.0,1
61,1656,-8.06942,-34.891144,104.49,137.523333333333,122.456666666667,120.39,106.99,130.356666666667,0,1,3,1,0.0,1
62,2408,-8.065812,-34.890049,137.023333333333,132.656666666667,132.123333333333,131.856666666667,101.79,128.423333333333,0,2,4,2,0.0,0
63,2285,-8.066609,-34.895313,123.09,112.723333333333,119.89,122.49,125.723333333333,96.4233333333333,0,1,3,1,1.0,0
64,456,-8.075184,-34.892033000000005,119.523333333333,128.356666666667,131.023333333333,99.09,120.85666666666701,137.923333333333,1,0,3,0,1.0,2
65,2725,-8.063645,-34.886196000000005,123.69,143.423333333333,140.89,138.423333333333,142.423333333333,149.59,1,3,5,3,0.0,1
66,2398,-8.06582,-34.892277,140.156666666667,128.356666666667,126.15666666666701,133.956666666667,102.49,117.92333333333299,0,2,3,2,0.0,0
67,2131,-8.067739,-34.892925,118.256666666667,125.523333333333,122.623333333333,125.09,117.523333333333,92.7233333333333,0,1,3,1,0.0,0
68,2253,-8.066782,-34.894844,117.29,131.223333333333,128.923333333333,127.69,122.056666666667,103.723333333333,0,1,3,1,1.0,0
69,2185,-8.067136,-34.893906,122.85666666666701,135.356666666667,128.79,124.556666666667,123.223333333333,104.256666666667,0,1,3,1,0.0,0
70,2547,-8.06505,-34.897045,124.456666666667,106.59,120.723333333333,96.4233333333333,125.39,107.49,1,2,3,2,1.0,0
71,265,-8.076188,-34.899788,123.74,112.19,119.79,132.59,138.49,141.59,2,1,1,1,2.0,2
72,1284,-8.070606,-34.896755,93.715,112.215,121.54,97.74,125.965,117.165,0,1,2,1,1.0,1
73,1179,-8.071032,-34.891804,106.59,116.623333333333,129.69,95.0566666666667,102.92333333333299,131.29,0,1,3,1,1.0,1
74,47,-8.077387,-34.898655,115.69,80.95666666666669,118.456666666667,121.723333333333,130.723333333333,135.89,2,0,1,0,2.0,2
75,470,-8.075055,-34.900166,121.29,114.223333333333,124.99,129.82333333333298,138.89,136.623333333333,2,1,1,1,2.0,2
76,2492,-8.065532000000001,-34.901314,134.056666666667,126.99,123.223333333333,116.39,132.056666666667,126.623333333333,1,2,2,2,2.0,1
77,854,-8.072737,-34.896683,99.615,97.715,122.74,90.565,124.015,128.015,1,0,2,0,1.0,1
78,2288,-8.066578999999999,-34.895226,111.15666666666701,116.223333333333,124.89,120.59,126.59,96.39,0,1,3,1,1.0,0
79,383,-8.075524,-34.893101,111.023333333333,125.65666666666701,125.09,108.92333333333299,125.65666666666701,133.723333333333,1,0,2,0,2.0,2
80,2040,-8.068396,-34.889697999999996,121.956666666667,134.056666666667,136.756666666667,117.056666666667,107.92333333333299,130.923333333333,0,1,4,1,0.0,1
81,2900,-8.061328,-34.903706,136.056666666667,113.723333333333,132.123333333333,130.82333333333298,130.623333333333,131.056666666667,2,3,3,3,3.0,1
82,168,-8.076573,-34.896236,116.79,97.865,126.015,117.915,127.69,138.215,1,0,2,0,2.0,2
83,2821,-8.062721,-34.888439,121.256666666667,123.256666666667,139.156666666667,130.256666666667,133.756666666667,135.756666666667,1,2,4,2,0.0,1
84,749,-8.073195,-34.896366,94.45666666666669,115.023333333333,107.523333333333,104.59,113.556666666667,124.19,1,0,2,0,2.0,1
85,2391,-8.065825,-34.891384,139.656666666667,134.69,134.623333333333,135.59,106.39,108.756666666667,0,2,3,2,0.0,0
86,1040,-8.072078999999999,-34.892063,109.99,115.04,125.54,91.89,113.94,131.44,0,0,3,0,1.0,1
87,1454,-8.069956,-34.890182,102.79,138.24,114.69,119.29,105.84,127.59,0,1,3,1,0.0,1
88,770,-8.073112,-34.896572,107.85666666666701,98.3233333333333,129.623333333333,103.19,126.99,125.85666666666701,1,0,2,0,2.0,1
89,405,-8.075457,-34.896285999999996,116.99,111.79,131.456666666667,110.023333333333,129.556666666667,139.09,1,0,2,0,2.0,2
90,368,-8.075617,-34.89624,115.556666666667,118.09,127.09,121.85666666666701,126.756666666667,136.19,1,0,2,0,2.0,2
91,2930,-8.060549,-34.905396,137.14,135.69,127.24,127.49,135.14,132.89,2,3,3,3,3.0,2
92,1792,-8.069067,-34.891319,120.15666666666701,134.256666666667,129.423333333333,121.256666666667,84.2566666666667,140.39,0,1,3,1,0.0,1
93,1455,-8.069952,-34.889472999999995,127.723333333333,122.623333333333,132.19,110.323333333333,111.623333333333,140.49,0,1,3,1,0.0,1
94,1861,-8.068857000000001,-34.891121000000005,127.723333333333,134.356666666667,131.39,115.59,84.0233333333333,122.92333333333299,0,1,3,1,0.0,1
95,2108,-8.067963,-34.900387,104.99,112.74,108.69,108.94,118.74,101.54,1,1,2,1,2.0,1
96,917,-8.072548,-34.89674,100.09,101.09,125.69,95.54,123.39,136.14,1,0,2,0,1.0,1
97,1161,-8.071136,-34.89183,107.79,116.615,125.215,96.29,109.365,133.49,0,1,3,1,1.0,1
98,2340,-8.066152,-34.889041999999996,121.19,135.54,131.34,125.84,101.39,141.69,0,2,4,2,0.0,1
99,1908,-8.068729,-34.89735,118.39,111.19,117.19,109.79,126.89,102.19,0,1,2,1,1.0,1
100,1953,-8.068624,-34.889545,119.69,131.39,135.64,113.24,105.89,133.24,0,1,4,1,0.0,1
101,1156,-8.071177,-34.900822,120.556666666667,122.323333333333,123.123333333333,121.623333333333,133.723333333333,123.65666666666701,1,1,1,1,2.0,1
102,1585,-8.069607000000001,-34.894836,105.59,122.99,120.09,114.94,114.94,100.99,0,1,2,1,1.0,1
103,1458,-8.069947,-34.896019,95.49,116.34,123.79,113.69,126.54,120.94,0,1,2,1,1.0,1
104,2658,-8.064017,-34.885788,121.39,138.565,135.29,125.015,140.415,140.065,1,2,5,2,0.0,1
105,2893,-8.061481,-34.902824,134.923333333333,108.92333333333299,133.423333333333,131.59,128.69,129.856666666667,2,3,3,3,2.0,1
106,2420,-8.065804,-34.889637,138.89,133.49,140.79,126.85666666666701,107.65666666666701,132.89,0,2,4,2,0.0,1
107,128,-8.076888,-34.897411,116.19,81.3233333333333,131.056666666667,123.92333333333299,127.85666666666701,136.556666666667,1,0,2,0,2.0,2
108,59,-8.077353,-34.8988,120.223333333333,79.7566666666667,122.92333333333299,118.39,129.223333333333,136.856666666667,2,0,1,0,2.0,2
109,1426,-8.070022,-34.896179,108.49,120.39,115.49,102.79,123.59,121.39,0,1,2,1,1.0,1
110,2537,-8.065147,-34.897022,122.29,101.42333333333299,120.39,97.0233333333333,122.35666666666701,108.79,1,2,3,2,1.0,0
111,324,-8.075886,-34.899879,118.65666666666701,119.523333333333,122.556666666667,130.556666666667,139.423333333333,143.556666666667,2,1,1,1,2.0,2
112,487,-8.074892,-34.9002,123.39,120.64,124.39,125.89,139.865,137.565,1,1,1,1,2.0,2
113,1523,-8.069767,-34.900771999999996,121.09,128.09,120.456666666667,125.723333333333,133.856666666667,129.956666666667,1,1,1,1,2.0,1
114,2067,-8.068199,-34.89196,108.99,138.24,122.99,109.64,115.89,116.14,0,1,3,1,0.0,0
115,2560,-8.064991000000001,-34.894054,132.29,112.523333333333,128.123333333333,128.09,117.29,114.823333333333,0,2,3,2,0.0,0
116,2582,-8.064793,-34.89418,137.456666666667,109.85666666666701,130.123333333333,131.39,115.456666666667,113.523333333333,0,2,3,2,0.0,0
117,601,-8.074213,-34.900158000000005,118.523333333333,106.99,91.5233333333333,120.85666666666701,130.523333333333,138.756666666667,1,1,1,1,2.0,2
118,2548,-8.065042,-34.893085,135.09,120.19,131.64,115.24,125.99,113.94,0,2,3,2,0.0,0
119,1000,-8.072318,-34.896491999999995,105.85666666666701,98.1233333333333,111.85666666666701,92.8233333333333,118.19,120.85666666666701,1,0,2,0,1.0,1
120,423,-8.075425,-34.896285999999996,126.19,112.39,131.84,119.09,129.14,137.44,1,0,2,0,2.0,2
121,2847,-8.062386,-34.888228999999995,127.09,124.39,139.69,127.123333333333,134.82333333333298,137.99,1,3,4,3,0.0,1
122,2192,-8.067103999999999,-34.892494,138.39,123.65666666666701,127.65666666666701,121.123333333333,119.89,113.523333333333,0,1,3,1,0.0,0
123,1349,-8.070385,-34.897194,96.79,117.94,119.64,111.19,122.54,113.24,0,1,2,1,1.0,1
124,2166,-8.067248,-34.890128999999995,125.85666666666701,123.123333333333,131.82333333333298,111.42333333333299,101.99,140.556666666667,0,1,4,1,0.0,1
125,1707,-8.069283,-34.900566,122.35666666666701,124.69,120.056666666667,123.69,135.423333333333,119.623333333333,1,1,2,1,2.0,1
126,1142,-8.071269000000001,-34.896996,97.39,124.35666666666701,119.65666666666701,104.623333333333,128.99,117.723333333333,1,1,2,1,1.0,1
127,99,-8.077097,-34.898041,118.65666666666701,88.59,125.056666666667,125.15666666666701,130.056666666667,131.723333333333,2,0,2,0,2.0,2
128,912,-8.072556,-34.896324,106.023333333333,111.323333333333,123.623333333333,105.056666666667,117.65666666666701,130.82333333333298,1,0,2,0,1.0,1
129,2105,-8.067984,-34.892406,121.19,119.94,123.24,109.49,119.69,104.24,0,1,3,1,0.0,0
130,1690,-8.06933,-34.895725,102.65666666666701,121.42333333333299,125.39,108.823333333333,110.623333333333,122.99,0,1,2,1,1.0,0
131,1375,-8.07023,-34.893658,102.44,119.19,117.64,106.04,100.84,108.39,0,1,3,1,1.0,1
132,2200,-8.067059,-34.894279,123.29,126.24,129.04,122.34,113.59,97.54,0,1,3,1,0.0,0
133,1368,-8.070273,-34.900921000000004,125.556666666667,126.556666666667,123.523333333333,127.39,134.023333333333,126.456666666667,1,1,1,1,2.0,1
134,1055,-8.071981,-34.892212,109.723333333333,120.35666666666701,126.39,103.556666666667,96.49,131.056666666667,0,0,3,0,1.0,1
135,1560,-8.06966,-34.890625,115.556666666667,128.39,118.85666666666701,114.123333333333,102.523333333333,103.956666666667,0,1,3,1,0.0,1
136,951,-8.072482,-34.892296,107.49,122.956666666667,115.256666666667,104.85666666666701,108.09,127.223333333333,0,0,3,0,1.0,1
137,2722,-8.063666,-34.896716999999995,123.92333333333299,106.29,127.223333333333,127.99,121.89,113.223333333333,1,2,3,2,1.0,0
138,2014,-8.068491999999999,-34.897316,102.456666666667,116.523333333333,115.39,114.456666666667,124.89,104.49,0,1,2,1,1.0,0
139,1791,-8.06907,-34.895804999999996,108.14,114.94,120.94,102.04,121.79,110.84,0,1,2,1,1.0,0
140,2232,-8.066896,-34.894684000000005,123.29,380.569916356617,126.056666666667,125.09,123.99,94.1566666666667,0,1,3,1,1.0,0
141,2197,-8.06707,-34.890011,128.356666666667,128.556666666667,134.556666666667,107.323333333333,100.19,138.656666666667,0,2,4,2,0.0,1
142,969,-8.072435,-34.893955,99.64,125.34,125.29,111.89,115.74,130.79,0,0,2,0,1.0,1
143,2635,-8.064200999999999,-34.893661,134.356666666667,118.123333333333,124.99,134.223333333333,132.023333333333,117.99,0,2,3,2,0.0,0
144,1566,-8.069649,-34.889477,124.34,131.99,136.54,112.39,103.465,135.265,0,1,3,1,0.0,1
145,567,-8.074352000000001,-34.900318,112.89,115.223333333333,115.79,121.756666666667,137.123333333333,133.256666666667,1,1,1,1,2.0,2
146,440,-8.075313000000001,-34.89246,113.89,128.09,127.42333333333299,103.85666666666701,118.556666666667,135.32333333333298,1,0,3,0,1.0,2
147,667,-8.07377,-34.898369,119.39,95.1233333333333,97.0233333333333,104.99,126.49,130.29,1,0,1,0,2.0,2
148,789,-8.072989999999999,-34.900631,114.99,113.19,121.89,120.64,138.64,128.39,1,1,1,1,2.0,2
149,935,-8.072507,-34.894249,100.556666666667,117.723333333333,102.756666666667,100.056666666667,118.623333333333,133.656666666667,0,0,2,0,1.0,1
150,817,-8.072897,-34.896633,101.74,117.94,121.14,95.44,120.49,128.59,1,0,2,0,2.0,1
151,599,-8.07422,-34.900372,121.123333333333,112.79,111.49,120.29,142.32333333333298,139.123333333333,1,1,1,1,2.0,2
152,1480,-8.069894,-34.896285999999996,103.24,106.24,110.29,97.09,122.69,119.09,0,1,2,1,1.0,1
153,2157,-8.067377,-34.892368,132.29,128.856666666667,124.35666666666701,115.99,112.256666666667,114.723333333333,0,1,3,1,0.0,0
154,2738,-8.063593,-34.888931,118.79,124.623333333333,135.123333333333,128.056666666667,129.356666666667,140.556666666667,1,2,4,2,0.0,1
155,619,-8.074105,-34.899673,118.59,101.256666666667,97.3233333333333,115.92333333333299,134.023333333333,133.69,1,1,1,1,2.0,2
156,2712,-8.063746,-34.893997,136.856666666667,113.49,127.256666666667,130.09,136.856666666667,115.323333333333,0,2,3,2,1.0,0
157,2433,-8.065796,-34.889846999999996,139.623333333333,127.956666666667,135.523333333333,123.85666666666701,103.35666666666701,134.49,0,2,4,2,0.0,0
158,1307,-8.070532,-34.893097,111.59,122.92333333333299,125.15666666666701,104.523333333333,112.956666666667,106.99,0,1,3,1,1.0,1
159,1283,-8.070611,-34.896862,98.44,112.99,117.59,103.74,126.29,117.09,0,1,2,1,1.0,1
160,344,-8.075764999999999,-34.893829,121.756666666667,128.923333333333,130.49,113.15666666666701,128.023333333333,133.756666666667,1,0,2,0,2.0,2
161,1577,-8.069616,-34.89484,101.49,127.1025,119.6775,112.14,112.1275,110.365,0,1,2,1,1.0,1
162,93,-8.077133,-34.899464,123.823333333333,110.35666666666701,122.39,132.723333333333,132.556666666667,135.623333333333,2,1,1,1,3.0,2
163,2493,-8.065522999999999,-34.889511,137.165,126.315,132.765,122.44,113.59,133.115,0,2,4,2,0.0,1
164,1536,-8.06973,-34.89806,107.84,116.64,115.44,116.69,122.29,99.59,1,1,2,1,1.0,1
165,1496,-8.069847,-34.890696999999996,107.35666666666701,111.023333333333,114.59,100.59,85.5566666666667,126.19,0,1,3,1,0.0,1
166,165,-8.07661,-34.896557,114.256666666667,101.89,128.32333333333298,113.256666666667,128.556666666667,138.556666666667,1,0,2,0,2.0,2
167,2916,-8.060772,-34.905155,137.423333333333,125.89,127.29,135.056666666667,134.723333333333,133.19,2,3,3,3,3.0,2
168,1056,-8.071978999999999,-34.89204,106.15666666666701,111.956666666667,119.756666666667,92.5233333333333,108.42333333333299,128.49,0,0,3,0,1.0,1
169,2718,-8.06369,-34.88615,127.39,135.29,138.34,139.04,141.24,146.09,1,2,5,2,0.0,1
170,389,-8.075505,-34.893055,113.69,122.49,127.99,107.265,120.165,135.69,1,0,2,0,2.0,2
171,1950,-8.068634,-34.891079,121.723333333333,127.15666666666701,120.65666666666701,119.15666666666701,105.49,105.15666666666701,0,1,3,1,0.0,1
172,2046,-8.068363,-34.896622,101.89,110.59,108.29,103.29,117.09,105.84,0,1,2,1,1.0,0
173,1771,-8.069139,-34.889568,127.065,132.565,134.39,114.49,100.315,132.39,0,1,3,1,0.0,1
174,2518,-8.065325,-34.886417,119.023333333333,134.556666666667,134.19,121.956666666667,119.99,131.82333333333298,1,2,4,2,0.0,1
175,2294,-8.066517,-34.889645,127.29,123.65666666666701,134.39,102.89,98.7566666666667,141.69,0,2,4,2,0.0,1
176,2346,-8.066086,-34.896355,120.24,112.59,130.14,115.99,124.34,103.44,0,2,3,2,1.0,0
177,2579,-8.06484,-34.893227,132.256666666667,124.756666666667,128.29,119.49,130.356666666667,114.39,0,2,3,2,0.0,0
178,587,-8.07425,-34.890254999999996,99.19,134.89,123.19,117.65666666666701,121.023333333333,135.59,1,0,3,0,1.0,2
179,2923,-8.0607,-34.905228,134.04,124.74,125.89,129.99,128.14,132.74,2,3,3,3,3.0,2
180,308,-8.075966000000001,-34.894333,114.19,113.42333333333299,121.223333333333,102.756666666667,121.756666666667,132.59,1,0,2,0,2.0,2
181,2261,-8.066756,-34.892712,133.39,123.023333333333,125.92333333333299,130.82333333333298,120.15666666666701,100.15666666666701,0,1,3,1,0.0,0
182,2184,-8.06714,-34.894188,130.39,125.956666666667,125.023333333333,128.79,121.39,93.8566666666667,0,1,3,1,0.0,0
183,484,-8.074917,-34.900185,118.89,116.44,123.54,126.94,140.44,134.14,1,1,1,1,2.0,2
184,2415,-8.065806,-34.890656,136.89,136.32333333333298,135.623333333333,132.023333333333,125.523333333333,118.956666666667,0,2,4,2,0.0,0
185,783,-8.073025,-34.890671000000005,107.256666666667,129.39,127.85666666666701,109.39,114.256666666667,136.056666666667,1,0,3,0,1.0,1
186,1236,-8.070749000000001,-34.892464000000004,103.29,128.656666666667,128.556666666667,108.623333333333,106.823333333333,114.223333333333,0,1,3,1,1.0,1
187,2089,-8.068043,-34.890644,119.556666666667,130.356666666667,127.323333333333,115.49,84.8566666666667,127.556666666667,0,1,3,1,0.0,1
188,230,-8.076363,-34.895794,124.956666666667,91.6233333333333,131.69,117.556666666667,126.09,139.356666666667,1,0,2,0,2.0,2
189,1223,-8.070798,-34.892181,103.323333333333,126.056666666667,121.823333333333,107.023333333333,99.5566666666667,116.523333333333,0,1,3,1,1.0,1
190,1546,-8.069701,-34.894749,109.056666666667,125.89,119.85666666666701,119.556666666667,113.256666666667,107.556666666667,0,1,2,1,1.0,1
191,65,-8.077327,-34.898586,123.35666666666701,83.1566666666667,120.956666666667,120.92333333333299,131.223333333333,137.256666666667,2,0,1,0,2.0,2
192,526,-8.074574,-34.890163,114.956666666667,126.723333333333,128.123333333333,96.7566666666667,128.023333333333,145.09,1,0,3,0,1.0,2
193,374,-8.075582,-34.896252000000004,117.256666666667,117.756666666667,129.156666666667,124.723333333333,123.023333333333,135.856666666667,1,0,2,0,2.0,2
194,403,-8.075461,-34.89629,124.39,109.54,130.19,115.99,125.89,138.04,1,0,2,0,2.0,2
195,86,-8.07719,-34.898094,126.323333333333,94.5233333333333,125.056666666667,123.756666666667,127.35666666666701,136.49,2,0,1,0,2.0,2
196,1164,-8.071122,-34.896941999999996,93.64,116.94,120.69,103.79,125.89,121.89,1,1,2,1,1.0,1
197,984,-8.072394000000001,-34.893589,103.956666666667,123.85666666666701,106.29,105.35666666666701,108.756666666667,126.39,0,0,2,0,1.0,1
198,2483,-8.065581,-34.887221999999994,123.69,133.84,129.54,124.09,125.04,132.99,1,2,4,2,0.0,1
199,2952,-8.059344,-34.906822,138.315892857143,128.38821428571399,139.56232142857098,129.501607142857,140.515892857143,129.969464285714,3,4,3,4,3.0,2
200,1757,-8.069173,-34.88818,129.19,130.29,130.756666666667,125.29,112.65666666666701,126.49,0,1,4,1,22.600284369949303,1
201,637,-8.073983,-34.900448,119.44,115.39,118.84,123.59,141.84,140.49,1,1,1,1,2.0,2
202,2249,-8.066818,-34.893753000000004,123.223333333333,135.423333333333,128.856666666667,124.35666666666701,127.09,110.65666666666701,0,1,3,1,0.0,0
203,980,-8.072403999999999,-34.900688,115.64,116.69,122.64,121.09,139.94,127.19,1,1,1,1,2.0,2
204,697,-8.073538000000001,-34.897490999999995,112.59,99.04,93.04,101.19,129.39,138.74,1,0,2,0,2.0,1
205,2692,-8.063851,-34.897186,124.89,105.89,122.85666666666701,92.3233333333333,128.223333333333,111.29,1,2,3,2,1.0,0
206,72,-8.07729,-34.898379999999996,117.84,81.84,121.69,122.64,131.34,138.84,2,0,1,0,2.0,2
207,796,-8.072941,-34.896392999999996,104.42333333333299,103.92333333333299,124.99,103.023333333333,125.15666666666701,133.623333333333,1,0,2,0,1.0,1
208,2392,-8.065823,-34.891319,139.115,134.065,132.89,134.04,107.39,119.79,0,2,3,2,0.0,0
209,547,-8.074483,-34.900295,116.256666666667,105.523333333333,113.59,122.92333333333299,139.956666666667,132.556666666667,1,1,1,1,2.0,2
